id,image,conversations
255,original/mộc/485opt5w.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt bình thường, không sâu, không lồi.\u200b'}]"
256,original/mộc/485opt5w.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': '2 lông mày xa nhau, lông mày đậm\u200b'}]"
257,original/mộc/485opt5w.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả cánh mũi và sơn căn?'}, {'from': 'gpt', 'value': 'Sơn căn thấp, mũi bình thường, không cao, cánh mũi hơi bè.\u200b'}]"
258,original/mộc/485opt5w.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò má thấp.\u200b'}]"
259,original/mộc/485opt5w.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng và môi?'}, {'from': 'gpt', 'value': 'Miệng nhỏ, môi trên bình thường.\u200b'}]"
260,original/mộc/485opt5w.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả vị trí tai và dái tai?'}, {'from': 'gpt', 'value': 'Có dái tai, vị trí tai nằm dưới mắt\u200b'}]"
261,original/mộc/Ảnh-thẻ-vượng.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: hạ đình dài, thượng đình và trung đình cân phân.\u200b'}]"
262,original/mộc/Ảnh-thẻ-vượng.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt dài+ cốt ẩn -> tướng Mộc.\u200b'}]"
263,original/mộc/Ảnh-thẻ-vượng.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt vừa, hơi lồi.\u200b'}]"
264,original/mộc/Ảnh-thẻ-vượng.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': '2 lông mày xa nhau, lông mày nhạt, có mi cốt nhẹ \u200b'}]"
265,original/mộc/Ảnh-thẻ-vượng.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả cánh mũi và sơn căn?'}, {'from': 'gpt', 'value': 'Sơn căn thấp, mũi hơi thấp, cánh mũi vừa không rộng, không hẹp.\u200b'}]"
266,original/mộc/Ảnh-thẻ-vượng.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng?'}, {'from': 'gpt', 'value': 'Miệng vừa, môi trên không dày không mỏng, miệng hở.\u200b'}]"
267,original/mộc/Ảnh-thẻ-vượng.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán và hàm?'}, {'from': 'gpt', 'value': 'Trán cao, rộng, Hàm hơi bạnh.\u200b'}]"
268,original/mộc/Ảnh-thẻ-vượng.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai và vị trí tai?'}, {'from': 'gpt', 'value': 'Tai ngắn, vị trí vị trí tai thấp dưới mắt.\u200b'}]"
269,original/mộc/c7aa9165-f240-48db-8da3-d8d270c76095.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: trung đình ngắn, thượng và hạ đình dài.\u200b'}]"
270,original/mộc/c7aa9165-f240-48db-8da3-d8d270c76095.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt dài+ cốt ẩn -> tướng Mộc.\u200b'}]"
271,original/mộc/c7aa9165-f240-48db-8da3-d8d270c76095.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt hơi nhỏ, sâu.\u200b'}]"
272,original/mộc/c7aa9165-f240-48db-8da3-d8d270c76095.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': '2 lông mày hơi xa nhau, lông mày hơi nhạt.\u200b'}]"
273,original/mộc/c7aa9165-f240-48db-8da3-d8d270c76095.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn, mũi?'}, {'from': 'gpt', 'value': 'Sơn căn thấp, mũi cao, rất bè.\u200b'}]"
274,original/mộc/c7aa9165-f240-48db-8da3-d8d270c76095.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò má thấp.\u200b'}]"
275,original/mộc/c7aa9165-f240-48db-8da3-d8d270c76095.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng?'}, {'from': 'gpt', 'value': 'Miệng rộng, môi trên mỏng.\u200b'}]"
276,original/mộc/c7aa9165-f240-48db-8da3-d8d270c76095.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả răng hàm trên?'}, {'from': 'gpt', 'value': 'Răng hàm trên khít, đều, đẹp\u200b'}]"
277,original/mộc/c7aa9165-f240-48db-8da3-d8d270c76095.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán?'}, {'from': 'gpt', 'value': 'Trán cao, phẳng, rộng.\u200b'}]"
278,original/mộc/c7aa9165-f240-48db-8da3-d8d270c76095.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai và vị trí tai?'}, {'from': 'gpt', 'value': 'Tai dài và rộng, vị trí vị trí tai cao ngang mắt.\u200b'}]"
279,original/mộc/c7aa9165-f240-48db-8da3-d8d270c76095.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả cằm?'}, {'from': 'gpt', 'value': 'Cằm đẩy ra trước\u200b'}]"
280,original/mộc/khong-duc-chinh-17-2-1978-chuyen-vien.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: cân phân.\u200b'}]"
281,original/mộc/khong-duc-chinh-17-2-1978-chuyen-vien.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt dài + cốt ẩn -> tướng Mộc.\u200b'}]"
282,original/mộc/khong-duc-chinh-17-2-1978-chuyen-vien.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': '2 lông mày xa nhau, lông mày nhạt.\u200b'}]"
283,original/mộc/khong-duc-chinh-17-2-1978-chuyen-vien.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt và trán?'}, {'from': 'gpt', 'value': 'Mắt to và hơi sâu, Trán cao, rộng.\u200b'}]"
284,original/mộc/khong-duc-chinh-17-2-1978-chuyen-vien.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mũi và sơn căn?'}, {'from': 'gpt', 'value': 'Sơn căn cao, mũi cao, to, bè ra.\u200b'}]"
285,original/mộc/khong-duc-chinh-17-2-1978-chuyen-vien.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò má thấp.\u200b'}]"
286,original/mộc/khong-duc-chinh-17-2-1978-chuyen-vien.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng và môi?'}, {'from': 'gpt', 'value': 'Miệng rộng, môi trên hơi dày.\u200b'}]"
287,original/mộc/khong-duc-chinh-17-2-1978-chuyen-vien.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai và vị trí của nó?'}, {'from': 'gpt', 'value': 'Tai dài, vị trí cao ngang mắt.\u200b'}]"
288,original/mộc/kieu-toc-chup-anh-the-dep-5.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: thượng đình ngắn, trung và hạ đình dài, cân phân.\u200b'}]"
289,original/mộc/kieu-toc-chup-anh-the-dep-5.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt dài+ cốt ẩn -> tướng Mộc.\u200b'}]"
290,original/mộc/kieu-toc-chup-anh-the-dep-5.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt to, không sâu không lồi.\u200b'}]"
291,original/mộc/kieu-toc-chup-anh-the-dep-5.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': '2 lông mày xa nhau, lông mày nhạt, không có mi cốt\u200b'}]"
292,original/mộc/kieu-toc-chup-anh-the-dep-5.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn, mũi và cánh mũi?'}, {'from': 'gpt', 'value': 'Sơn căn thấp, mũi cao, cánh mũi hơi hẹp, lỗ mũi kín.\u200b'}]"
293,original/mộc/kieu-toc-chup-anh-the-dep-5.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò má thanh, không lộ xương.\u200b'}]"
294,original/mộc/kieu-toc-chup-anh-the-dep-5.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng và môi?'}, {'from': 'gpt', 'value': 'Miệng rộng, môi trên không dày không mỏng.\u200b'}]"
295,original/mộc/kieu-toc-chup-anh-the-dep-5.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán?'}, {'from': 'gpt', 'value': 'Trán hơi thấp\u200b'}]"
296,original/mộc/kieu-toc-chup-anh-the-dep-5.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả pháp lệnh?'}, {'from': 'gpt', 'value': 'Pháp lệnh kéo đến mép môi trên\u200b'}]"
297,original/mộc/kieu-toc-chup-anh-the-dep-5.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả răng hàm trên?'}, {'from': 'gpt', 'value': 'Răng hàm trên khít, đều, đẹp\u200b'}]"
298,original/mộc/mat Moc.PNG,"[{'from': 'human', 'value': '<image>\nHãy mô tả tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: trung đình dài nhất -> thượng đình -> hạ đình .\u200b'}]"
299,original/mộc/mat Moc.PNG,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt dài + cốt ẩn -> tướng Mộc.\u200b'}]"
300,original/mộc/mat Moc.PNG,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt và lông mày?'}, {'from': 'gpt', 'value': 'Mắt to, hơi lộ, lông mày đậm.\u200b'}]"
301,original/mộc/mat Moc.PNG,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn, sống mũi và cánh mũi?'}, {'from': 'gpt', 'value': 'Sơn căn cao, sống mũi cao, cánh mũi mỏng, hẹp.\u200b'}]"
302,original/mộc/mat Moc.PNG,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò má cao, tròn và to.\u200b'}]"
303,original/mộc/mat Moc.PNG,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng?'}, {'from': 'gpt', 'value': 'Miệng rộng, môi trên mỏng.\u200b'}]"
304,original/mộc/mat Moc.PNG,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai dài, dái tai hướng về phía mặt.\u200b'}]"
305,original/mộc/mat Moc.PNG,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán?'}, {'from': 'gpt', 'value': 'Trán cao, rộng, phẳng.\u200b'}]"
306,original/mộc/mat Moc.PNG,"[{'from': 'human', 'value': '<image>\nHãy mô tả cằm?'}, {'from': 'gpt', 'value': 'Cằm hơi đẩy ra trước\u200b'}]"
307,original/mộc/mau-anh-the-dep-chuan.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: thượng đình ngắn, trung và hạ đình bằng nhau.\u200b'}]"
308,original/mộc/mau-anh-the-dep-chuan.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt dài+ cốt ẩn -> tướng Mộc.\u200b'}]"
309,original/mộc/mau-anh-the-dep-chuan.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt bình thường, không sâu, không lồi.\u200b'}]"
310,original/mộc/mau-anh-the-dep-chuan.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': '2 lông mày hơi xa nhau, lông mày nhạt, không có mi cốt\u200b'}]"
311,original/mộc/mau-anh-the-dep-chuan.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn, mũi và cánh mũi?'}, {'from': 'gpt', 'value': 'Sơn căn thấp, mũi không cao lắm, cánh mũi hơi bè.\u200b'}]"
312,original/mộc/mau-anh-the-dep-chuan.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò má thấp.\u200b'}]"
313,original/mộc/mau-anh-the-dep-chuan.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng và môi?'}, {'from': 'gpt', 'value': 'Miệng vừa, môi trên mỏng vừa phải.\u200b'}]"
314,original/mộc/mau-anh-the-dep-chuan.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán?'}, {'from': 'gpt', 'value': 'Trán không quá cao.\u200b'}]"
315,original/mộc/mau-anh-the-dep-chuan.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả vị trí tai và vị trí tai cao ngang mắt?'}, {'from': 'gpt', 'value': 'Tai hướng về phía mặt, vị trí vị trí tai cao ngang mắt.\u200b'}]"
316,original/mộc/mau-anh-the-nam-sinh.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: cân phân.\u200b'}]"
317,original/mộc/mau-anh-the-nam-sinh.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt dài+ cốt ẩn -> tướng Mộc.\u200b'}]"
318,original/mộc/mau-anh-the-nam-sinh.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt to, hơi lộ.\u200b'}]"
319,original/mộc/mau-anh-the-nam-sinh.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': '2 lông mày hơi xa nhau, lông mày không dày không nhạt, có mi cốt cao\u200b'}]"
320,original/mộc/mau-anh-the-nam-sinh.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn, mũi và cánh mũi?'}, {'from': 'gpt', 'value': 'Sơn căn hơi thấp, mũi cao, cánh mũi hẹp.\u200b'}]"
321,original/mộc/mau-anh-the-nam-sinh.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò má thanh, không lộ xương.\u200b'}]"
322,original/mộc/mau-anh-the-nam-sinh.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng và môi?'}, {'from': 'gpt', 'value': 'Miệng nhỏ, môi trên hơi mỏng.\u200b'}]"
323,original/mộc/mau-anh-the-nam-sinh.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán?'}, {'from': 'gpt', 'value': 'Trán phẳng, cao, rộng.\u200b'}]"
324,original/mộc/mau-anh-the-nam-sinh.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai rộng, hướng về mặt, có dái tai, vị trí tai cao ngang mắt.\u200b'}]"
325,original/mộc/tiem-anh-mau-sieu-toc-phuong-321041.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: Trung đình > thượng đình > hạ đình.\u200b'}]"
326,original/mộc/tiem-anh-mau-sieu-toc-phuong-321041.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt dài+ cốt ẩn -> tướng Mộc đới Kim.\u200b'}]"
327,original/mộc/tiem-anh-mau-sieu-toc-phuong-321041.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt to, lồi.\u200b'}]"
328,original/mộc/tiem-anh-mau-sieu-toc-phuong-321041.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': '2 lông mày xa nhau, lông mày nhạt, không có mi cốt\u200b'}]"
329,original/mộc/tiem-anh-mau-sieu-toc-phuong-321041.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn, mũi và cánh mũi?'}, {'from': 'gpt', 'value': 'Sơn căn thấp, mũi không cao không thấp, cánh mũi hẹp.\u200b'}]"
330,original/mộc/tiem-anh-mau-sieu-toc-phuong-321041.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò má thấp.\u200b'}]"
331,original/mộc/tiem-anh-mau-sieu-toc-phuong-321041.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng và môi?'}, {'from': 'gpt', 'value': 'Miệng vừa, môi trên mỏng vừa phải.\u200b'}]"
332,original/mộc/tiem-anh-mau-sieu-toc-phuong-321041.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán?'}, {'from': 'gpt', 'value': 'Trán hơi dô, không quá cao\u200b'}]"
333,original/mộc/tiem-anh-mau-sieu-toc-phuong-321041.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai rộng, vị trí vị trí tai  giữa lông mày và mắt.\u200b'}]"
334,original/thổ/4.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: Thượng đình > trung đình > hạ đình.\u200b'}]"
335,original/thổ/4.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt ngang + cốt lộ -> tướng Thổ.\u200b'}]"
336,original/thổ/4.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': '2 lông mày không gần không xa nhau, lông mày hơi đậm.\u200b'}]"
337,original/thổ/4.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt to, không sâu, không lồi.\u200b'}]"
338,original/thổ/4.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn, mũi?'}, {'from': 'gpt', 'value': 'Sơn căn cao, mũi cao, hẹp, không bè.\u200b'}]"
339,original/thổ/4.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò má cao, không nhiều thịt, hình oval.\u200b'}]"
340,original/thổ/4.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng?'}, {'from': 'gpt', 'value': 'Miệng hơi rộng, không kín, môi trên mỏng.\u200b'}]"
341,original/thổ/4.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai rộng, hướng về mặt, vị trí tai ngang với mắt.\u200b'}]"
342,original/thổ/4.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán và hàm?'}, {'from': 'gpt', 'value': 'Trán cao, rộng, Hàm bạnh.\u200b'}]"
343,original/thổ/4.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả cằm?'}, {'from': 'gpt', 'value': 'Cằm đẩy ra trước.\u200b'}]"
344,original/thổ/8.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: Cân phân.\u200b'}]"
345,original/thổ/8.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt ngang + cốt lộ -> tướng Thổ.\u200b'}]"
346,original/thổ/8.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': '2 lông mày gần nhau, lông mày đậm, có mi cốt.\u200b'}]"
347,original/thổ/8.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt to, hơi lồi.\u200b'}]"
348,original/thổ/8.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả cánh mũi và sơn căn?'}, {'from': 'gpt', 'value': 'Sơn căn cao, mũi cao, cánh mũi hẹp.\u200b'}]"
349,original/thổ/8.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò má thấp.\u200b'}]"
350,original/thổ/8.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng?'}, {'from': 'gpt', 'value': 'Miệng rộng, môi trên mỏng.\u200b'}]"
351,original/thổ/8.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai và vị trí tai?'}, {'from': 'gpt', 'value': 'Tai rộng, vị trí tai ngang mắt.\u200b'}]"
352,original/thổ/8.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán và hàm?'}, {'from': 'gpt', 'value': 'Trán cao, rộng, phẳng, Hàm bạnh.\u200b'}]"
353,original/thổ/11.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: Thượng và hạ đình cao hơn trung đình.\u200b'}]"
354,original/thổ/11.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt ngang + cốt lộ -> tướng Thổ.\u200b'}]"
355,original/thổ/11.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': '2 lông mày xa nhau, lông mày hơi đậm, có mi cốt nổi lên.\u200b'}]"
356,original/thổ/11.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt nhỏ hẹp, sâu.\u200b'}]"
357,original/thổ/11.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả cánh mũi và sơn căn?'}, {'from': 'gpt', 'value': 'Sơn căn cao, mũi cao, cánh mũi hẹp.\u200b'}]"
358,original/thổ/11.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò má cao, không nhiều thịt bọc.\u200b'}]"
359,original/thổ/11.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng và môi?'}, {'from': 'gpt', 'value': 'Miệng nhỏ, môi trên mỏng.\u200b'}]"
360,original/thổ/11.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai dài, rộng, vị trí tai ngang với lông mày.\u200b'}]"
361,original/thổ/11.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán và hàm?'}, {'from': 'gpt', 'value': 'Trán cao, rộng. Hàm hơi đẩy ra trước.\u200b'}]"
362,original/thổ/11.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả cằm?'}, {'from': 'gpt', 'value': 'Cằm đẩy về trước.\u200b'}]"
363,original/thổ/51221c17-6fc6-4281-9555-0d16c0675769.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: Cân phân.\u200b'}]"
364,original/thổ/51221c17-6fc6-4281-9555-0d16c0675769.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt và cốt lộ?'}, {'from': 'gpt', 'value': 'Mặt ngang + cốt lộ -> tướng Thổ.\u200b'}]"
365,original/thổ/51221c17-6fc6-4281-9555-0d16c0675769.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': '2 lông mày xa nhau, lông mày hơi nhạt.\u200b'}]"
366,original/thổ/51221c17-6fc6-4281-9555-0d16c0675769.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt hơi nhỏ, không sâu, không lồi.\u200b'}]"
367,original/thổ/51221c17-6fc6-4281-9555-0d16c0675769.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả cánh mũi và sơn căn?'}, {'from': 'gpt', 'value': 'Sơn căn cao, mũi cao, cánh mũi hơi bè.\u200b'}]"
368,original/thổ/51221c17-6fc6-4281-9555-0d16c0675769.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò má cao, nhiều thịt, tròn.\u200b'}]"
369,original/thổ/51221c17-6fc6-4281-9555-0d16c0675769.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng và môi?'}, {'from': 'gpt', 'value': 'Miệng rộng, môi trên hơi dày.\u200b'}]"
370,original/thổ/51221c17-6fc6-4281-9555-0d16c0675769.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai rộng, vị trí tai ngang giữa lông mày và mắt.\u200b'}]"
371,original/thổ/51221c17-6fc6-4281-9555-0d16c0675769.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán và hàm?'}, {'from': 'gpt', 'value': 'Trán cao, rộng, phẳng, Hàm hơi bạnh.\u200b'}]"
372,original/thổ/51221c17-6fc6-4281-9555-0d16c0675769.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả cằm?'}, {'from': 'gpt', 'value': 'Cằm không đẩy ra trước.\u200b'}]"
373,original/thổ/con-gai-mat-vuong-chu-dien-tot-hay-xau-van-menh-ra-sao-210346.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: thượng đình, trung đình bằng nhau. Hạ đình ngắn.\u200b'}]"
374,original/thổ/con-gai-mat-vuong-chu-dien-tot-hay-xau-van-menh-ra-sao-210346.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt ngang + cốt lộ -> tướng Thổ.\u200b'}]"
375,original/thổ/con-gai-mat-vuong-chu-dien-tot-hay-xau-van-menh-ra-sao-210346.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': '2 lông mày xa nhau, lông mày đậm.\u200b'}]"
376,original/thổ/con-gai-mat-vuong-chu-dien-tot-hay-xau-van-menh-ra-sao-210346.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt to, lồi.\u200b'}]"
377,original/thổ/con-gai-mat-vuong-chu-dien-tot-hay-xau-van-menh-ra-sao-210346.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả cánh mũi và sơn căn?'}, {'from': 'gpt', 'value': 'Sơn căn cao, mũi cao, cánh mũi hẹp.\u200b'}]"
378,original/thổ/con-gai-mat-vuong-chu-dien-tot-hay-xau-van-menh-ra-sao-210346.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò má cao.\u200b'}]"
379,original/thổ/con-gai-mat-vuong-chu-dien-tot-hay-xau-van-menh-ra-sao-210346.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng và môi?'}, {'from': 'gpt', 'value': 'Miệng vừa phải, môi trên không dày không mỏng.\u200b'}]"
380,original/thổ/con-gai-mat-vuong-chu-dien-tot-hay-xau-van-menh-ra-sao-210346.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả vị trí tai trên lông mày?'}, {'from': 'gpt', 'value': 'Vị trí tai trên lông mày.\u200b'}]"
